client_id,client_name,country,investment_goal,risk_profile,account_type
8235,Eddie Tapia,Andorra,Balanced,Conservative,corporate
8236,Rita Brown,Estonia,Balanced,Conservative,individual
8237,Jessica Macias,Ghana,Income,Moderate,corporate
8238,Daniel Mckenzie,Mayotte,Income,Moderate,corporate
8239,Adam King,Puerto Rico,Income,Aggressive,corporate
8240,Betty Griffin,Bermuda,Balanced,Aggressive,individual
8241,Jamie Hopkins,Yemen,Income,Moderate,corporate
8242,Lance Davis,Lao People's Democratic Republic,Income,Aggressive,individual
8243,Christine Hull,Maldives,Balanced,Aggressive,individual
8244,Kiara Meadows,Croatia,Balanced,Aggressive,individual
8245,Andrea Bass,Bhutan,Growth,Moderate,corporate
8246,Heidi Pena,Albania,Balanced,Moderate,corporate
8247,Nicole Flores,Saint Vincent and the Grenadines,Income,Moderate,corporate
8248,Kyle Brown,San Marino,Growth,Moderate,corporate
8249,Rebecca Torres,Lesotho,Income,Conservative,individual
8250,Alexandria Ortiz,Namibia,Income,Moderate,individual
8251,Mark Turner,Sao Tome and Principe,Growth,Moderate,individual
8252,John Duncan,Namibia,Growth,Aggressive,individual
8253,Brian Cross,Cyprus,Balanced,Aggressive,corporate
8254,Jennifer Steele,Costa Rica,Growth,Moderate,corporate
8255,Melissa Morrow,Swaziland,Growth,Conservative,individual
8256,Kristin Pierce,Italy,Income,Aggressive,individual
8257,Jenna Graham,French Guiana,Balanced,Conservative,corporate
8258,Daniel Rodriguez,Netherlands,Balanced,Moderate,individual
8259,Julie Garcia,Hungary,Balanced,Moderate,individual
8260,Anna Nelson,Pitcairn Islands,Growth,Conservative,individual
8261,Steven Francis,Slovenia,Income,Moderate,individual
8262,Ronnie Gonzalez,Angola,Growth,Aggressive,corporate
8263,Emily Lyons,Suriname,Balanced,Conservative,individual
8264,James Williams,Ukraine,Income,Conservative,individual
8265,Jessica Weber,South Georgia and the South Sandwich Islands,Growth,Moderate,individual
8266,Miss Lori Hernandez PhD,Israel,Growth,Moderate,individual
8267,Michael Nelson,Wallis and Futuna,Balanced,Conservative,corporate
8268,Matthew Jackson,North Macedonia,Growth,Conservative,individual
8269,Nicholas Smith,Tanzania,Growth,Moderate,corporate
8270,Shannon Miller,Antigua and Barbuda,Income,Conservative,individual
8271,Gilbert Weber,Saint Kitts and Nevis,Income,Moderate,individual
8272,Jennifer Ramos,Afghanistan,Growth,Aggressive,individual
8273,Shannon Stokes,Mauritius,Income,Conservative,individual
8274,Donald Coleman,Western Sahara,Growth,Conservative,corporate
8275,Laura Andersen,Spain,Income,Moderate,individual
8276,Crystal Schwartz,Trinidad and Tobago,Growth,Aggressive,corporate
8277,Carl Frank,Uruguay,Balanced,Aggressive,individual
8278,Joyce Gibson,Brazil,Income,Conservative,individual
8279,Eric Goodman,Papua New Guinea,Income,Moderate,corporate
8280,Brian Vargas,Equatorial Guinea,Balanced,Aggressive,corporate
8281,Eric Edwards,China,Balanced,Moderate,corporate
8282,Jamie Burns,Zimbabwe,Balanced,Conservative,individual
8283,Seth Cline,Sweden,Growth,Conservative,individual
8284,Joseph Johnson,Panama,Growth,Moderate,corporate
8285,Tara Mckay,Australia,Balanced,Moderate,corporate
8286,Brandon Warner,Jordan,Balanced,Moderate,corporate
8287,Donald Murray,Malawi,Growth,Moderate,corporate
8288,Matthew Carter,Vietnam,Balanced,Moderate,corporate
8289,Brenda Tran,Croatia,Growth,Moderate,individual
8290,Joseph Payne,Trinidad and Tobago,Balanced,Conservative,individual
8291,Timothy Rodriguez,Algeria,Balanced,Moderate,corporate
8292,Crystal Burke,Mayotte,Growth,Aggressive,individual
8293,Donald King,Pitcairn Islands,Growth,Moderate,individual
8294,Cheryl Hester,Tanzania,Income,Moderate,corporate
8295,Pam Stephenson,Bermuda,Balanced,Moderate,corporate
8296,Jennifer Martin,Norway,Income,Moderate,corporate
8297,Christopher Stewart,Falkland Islands (Malvinas),Balanced,Moderate,corporate
8298,Amber Guzman,Cuba,Growth,Moderate,individual
8299,Whitney Castro,American Samoa,Growth,Conservative,individual
8300,Jeremy Herrera,Cote d'Ivoire,Income,Aggressive,corporate
8301,Jonathan Butler,Guinea-Bissau,Income,Aggressive,corporate
8302,Darren Cameron,Niue,Balanced,Aggressive,corporate
8303,Karen Norman,Greenland,Growth,Aggressive,corporate
8304,Theresa May,Kazakhstan,Income,Moderate,corporate
8305,Ian Reed,Cape Verde,Balanced,Conservative,individual
8306,Elizabeth Campbell,Jordan,Income,Conservative,corporate
8307,Victoria Schmidt,Mozambique,Growth,Conservative,corporate
8308,Karen Simmons,Switzerland,Balanced,Moderate,individual
8309,Cynthia Morales,Tuvalu,Balanced,Moderate,individual
8310,Tiffany Foster,Canada,Balanced,Moderate,individual
8311,Lindsey Williams,Canada,Growth,Conservative,corporate
8312,Yesenia Dawson,French Southern Territories,Growth,Aggressive,corporate
8313,Christine Barnes,Puerto Rico,Income,Conservative,individual
8314,Patricia Hamilton DDS,Slovenia,Income,Aggressive,corporate
8315,Molly Hull,Sudan,Balanced,Moderate,individual
8316,Tina Garcia,United States of America,Balanced,Moderate,corporate
8317,Alyssa Briggs,Nauru,Growth,Conservative,corporate
8318,Christine Wilson,Hungary,Income,Moderate,individual
8319,Karen Vasquez,India,Balanced,Conservative,individual
8320,Omar Mcdowell,Palau,Balanced,Conservative,individual
8321,Daniel Rivera,Puerto Rico,Growth,Moderate,individual
8322,Chase Hood,Benin,Balanced,Conservative,corporate
8323,Katherine Hudson,Macao,Growth,Moderate,individual
8324,Harold Hammond,Bulgaria,Income,Moderate,corporate
8325,Kenneth Mills,Burundi,Balanced,Moderate,corporate
8326,Andrew Moore,France,Growth,Moderate,corporate
8327,Mike Lee,Iran,Growth,Aggressive,individual
8328,Melissa Carrillo,Hong Kong,Income,Conservative,individual
8329,William Neal,United States Minor Outlying Islands,Growth,Aggressive,individual
8330,Karen Benson,Montenegro,Income,Conservative,corporate
8331,Chase Smith,Cocos (Keeling) Islands,Balanced,Aggressive,individual
8332,Mrs. Kelly Peters MD,Latvia,Balanced,Conservative,corporate
8333,Andrew Rivera,Pitcairn Islands,Income,Conservative,corporate
8334,Christopher Neal,Belarus,Income,Conservative,corporate
8335,Adam Chavez,Lithuania,Growth,Moderate,individual
8336,Christopher Moore,Comoros,Income,Moderate,individual
8337,Christine Edwards,Peru,Growth,Moderate,individual
8338,Dillon Moody,Canada,Balanced,Aggressive,individual
8339,Kathryn Murphy,Madagascar,Balanced,Aggressive,individual
8340,Teresa Lara,French Polynesia,Growth,Conservative,corporate
8341,John Harris,Iceland,Income,Conservative,corporate
8342,Stacey Rose,United States of America,Growth,Aggressive,individual
8343,Joan Davidson,Saint Lucia,Growth,Aggressive,corporate
8344,Stephanie Burke,Marshall Islands,Income,Aggressive,individual
8345,Joseph Johnston,American Samoa,Income,Moderate,individual
8346,Sarah Young,Singapore,Growth,Conservative,corporate
8347,Marc Hall,Mauritania,Income,Aggressive,individual
8348,Morgan Atkinson,Dominica,Income,Conservative,individual
8349,Adam Robinson,Moldova,Growth,Conservative,individual
8350,Ann Johnson,United States of America,Income,Conservative,individual
8351,Harold Lyons,French Guiana,Income,Conservative,individual
8352,Lindsey Ellis,Belgium,Balanced,Conservative,corporate
8353,Linda Larsen,French Southern Territories,Growth,Moderate,individual
8354,Susan Williams,Mauritius,Growth,Moderate,corporate
8355,Zachary Ross,Spain,Income,Conservative,corporate
8356,Daniel Freeman,Kuwait,Balanced,Conservative,individual
8357,Robin Baker,Angola,Balanced,Conservative,corporate
8358,Joseph Thomas,Ireland,Income,Moderate,individual
8359,Vanessa Callahan,Czech Republic,Balanced,Moderate,corporate
8360,Patricia Bernard,Vietnam,Balanced,Moderate,corporate
8361,James Harmon,Congo,Growth,Conservative,corporate
8362,Dr. Martin French MD,Sri Lanka,Balanced,Moderate,corporate
8363,Aaron Martinez,Barbados,Balanced,Conservative,individual
8364,Jason Costa,Lebanon,Growth,Moderate,corporate
8365,Larry Mcgrath,Bahamas,Growth,Conservative,individual
8366,Megan Pope,Afghanistan,Balanced,Conservative,corporate
8367,Jacob Pham,Belarus,Income,Aggressive,corporate
8368,Samantha Mckay,Guinea-Bissau,Balanced,Conservative,individual
8369,Sarah Wilkinson,Congo,Income,Aggressive,individual
8370,Victoria Gallegos,Holy See (Vatican City State),Growth,Aggressive,individual
8371,John Bennett,Burundi,Growth,Moderate,individual
8372,Brittany Carson,Bahamas,Balanced,Aggressive,corporate
8373,Maurice Walton,Niue,Income,Moderate,individual
8374,Danielle Gonzalez,Japan,Growth,Moderate,corporate
8375,Joanne Phillips,Thailand,Growth,Conservative,individual
8376,Brittany Anderson,Italy,Balanced,Conservative,individual
8377,Ryan Marshall,French Guiana,Growth,Moderate,corporate
8378,Denise Wilson,Reunion,Income,Aggressive,corporate
8379,Stephen Brown,Costa Rica,Growth,Conservative,individual
8380,Robert Lozano,Vietnam,Growth,Aggressive,corporate
8381,Alexandra Lawrence,Malta,Income,Moderate,corporate
8382,Lauren Thompson,Jersey,Balanced,Moderate,individual
8383,Larry Franklin,Antigua and Barbuda,Income,Moderate,corporate
8384,James Stevens,Bangladesh,Balanced,Moderate,individual
8385,Dennis Carney,Egypt,Income,Conservative,individual
8386,Mary Garner,Guatemala,Balanced,Conservative,individual
8387,James Wilson,Italy,Income,Moderate,individual
8388,Bobby Booker,Jamaica,Balanced,Conservative,individual
8389,John Thomas,Cote d'Ivoire,Income,Conservative,corporate
8390,Justin Garcia,Solomon Islands,Balanced,Conservative,individual
8391,Richard Robinson,Gabon,Income,Aggressive,individual
8392,Randall Mora,Netherlands Antilles,Growth,Conservative,corporate
8393,Wesley Roberts,Libyan Arab Jamahiriya,Balanced,Conservative,individual
8394,Scott Davis,Trinidad and Tobago,Income,Conservative,corporate
8395,Brittany Gay,Poland,Balanced,Aggressive,corporate
8396,Jonathan Lopez,Dominica,Growth,Aggressive,individual
8397,Zachary Cox,Argentina,Income,Moderate,individual
8398,Susan Shepherd,Palestinian Territory,Income,Aggressive,corporate
8399,Michelle Wallace,Mali,Growth,Conservative,corporate
8400,Samantha Nelson,Slovakia (Slovak Republic),Balanced,Moderate,corporate
8401,George Hawkins,Italy,Growth,Aggressive,corporate
8402,James Farmer,Azerbaijan,Income,Aggressive,individual
8403,David Weaver,Northern Mariana Islands,Growth,Conservative,individual
8404,Christopher Ross,Niger,Income,Moderate,individual
8405,Scott Adkins,Iraq,Balanced,Moderate,individual
8406,Dawn Smith,Guatemala,Growth,Aggressive,individual
8407,Mr. Noah Payne,Chad,Income,Conservative,corporate
8408,James Flores,Saudi Arabia,Income,Conservative,corporate
8409,Raymond Baker,Argentina,Growth,Moderate,corporate
8410,Donna Middleton,Vanuatu,Income,Moderate,individual
8411,Michael Davis,Cape Verde,Balanced,Moderate,corporate
8412,Jason Thomas,Falkland Islands (Malvinas),Balanced,Moderate,individual
8413,Kathleen Davies,Lao People's Democratic Republic,Balanced,Moderate,individual
8414,Tommy Baker,French Guiana,Balanced,Moderate,individual
8415,Alexander Fleming,Cayman Islands,Income,Conservative,corporate
8416,Karen Butler,Congo,Balanced,Aggressive,individual
8417,Sheena Smith,Cayman Islands,Balanced,Conservative,corporate
8418,Mr. Christopher Parker,Tunisia,Growth,Moderate,individual
8419,Michael Allison,Poland,Growth,Moderate,corporate
8420,Crystal Robinson,French Guiana,Balanced,Aggressive,corporate
8421,Carrie Mcdonald,Namibia,Growth,Conservative,corporate
8422,Michelle Lester,Holy See (Vatican City State),Growth,Moderate,corporate
8423,Dominique Perry,Pakistan,Balanced,Aggressive,corporate
8424,Dawn Moon,Guinea,Balanced,Moderate,individual
8425,Shannon Hines,Sierra Leone,Balanced,Conservative,corporate
8426,Breanna Jones,Congo,Balanced,Moderate,individual
8427,Dana Luna,Guyana,Income,Aggressive,corporate
8428,Amanda Carr,Liechtenstein,Growth,Aggressive,individual
8429,Alison Davis,Saint Barthelemy,Balanced,Aggressive,corporate
8430,Desiree Brown,Bolivia,Growth,Moderate,corporate
8431,Frederick Thompson,Heard Island and McDonald Islands,Balanced,Moderate,corporate
8432,Tim Hansen,Jamaica,Income,Moderate,corporate
8433,Kimberly Harris,Falkland Islands (Malvinas),Growth,Moderate,individual
8434,Teresa Hartman,Italy,Balanced,Moderate,corporate
8435,Kevin Harvey,Myanmar,Income,Moderate,corporate
8436,April Miller MD,Guatemala,Balanced,Moderate,individual
8437,Lucas Smith,Norway,Growth,Moderate,corporate
8438,James Adams,Central African Republic,Income,Conservative,individual
8439,Kevin Larson DVM,Qatar,Growth,Aggressive,corporate
8440,Tracy Webb,Saint Helena,Growth,Moderate,individual
8441,Rebecca Adams,Korea,Income,Aggressive,corporate
8442,Jonathan Wilcox,Congo,Growth,Moderate,corporate
8443,Randy Mclaughlin,Saint Pierre and Miquelon,Growth,Conservative,corporate
8444,Michael Hall,Thailand,Income,Moderate,corporate
8445,Kyle Lewis,Belgium,Balanced,Moderate,corporate
8446,Jorge Clark,Cape Verde,Income,Moderate,corporate
8447,Steve Mills,Georgia,Growth,Conservative,individual
8448,Kevin Patterson,Romania,Balanced,Aggressive,corporate
8449,Aaron Torres,Montserrat,Income,Conservative,corporate
8450,Joan Morton,Poland,Income,Aggressive,individual
8451,Timothy Shea,Bhutan,Growth,Aggressive,corporate
8452,David Cooper,Fiji,Balanced,Aggressive,individual
8453,Justin Boyer,Sao Tome and Principe,Income,Aggressive,individual
8454,Sarah Lewis,Mauritania,Growth,Moderate,individual
8455,Thomas Carlson,Lithuania,Balanced,Conservative,corporate
8456,Theresa Moore,Bosnia and Herzegovina,Balanced,Aggressive,individual
8457,Chad Guerra PhD,Congo,Growth,Moderate,individual
8458,Darryl Miles,Solomon Islands,Income,Conservative,corporate
8459,Drew Shaw,Venezuela,Income,Moderate,individual
8460,Dale Weaver,Korea,Growth,Aggressive,corporate
8461,Michael Williams V,Jordan,Growth,Moderate,individual
8462,Tyler Dominguez,Bhutan,Balanced,Moderate,individual
8463,Anne Foster,Turkmenistan,Balanced,Aggressive,individual
8464,Roberto Petersen,Sao Tome and Principe,Balanced,Moderate,corporate
8465,Robin Hood,Monaco,Balanced,Moderate,corporate
8466,Brent Martinez,Tonga,Growth,Conservative,individual
8467,Sandra Torres,Brazil,Balanced,Conservative,corporate
8468,Manuel Smith,Burkina Faso,Balanced,Aggressive,corporate
8469,Jillian King,Jersey,Income,Aggressive,corporate
8470,Derrick Frye,Falkland Islands (Malvinas),Balanced,Conservative,individual
8471,Anthony Foster,Tanzania,Growth,Aggressive,corporate
8472,Kevin Newman,Guam,Income,Conservative,corporate
8473,Daniel Ford,El Salvador,Balanced,Aggressive,corporate
8474,Michael Ward,Finland,Growth,Moderate,corporate
8475,Chris Perry,British Virgin Islands,Balanced,Moderate,individual
8476,Sean Cantu,Greece,Growth,Aggressive,individual
8477,Ann Stevens,Niue,Balanced,Aggressive,individual
8478,Heidi Peterson,Pitcairn Islands,Income,Aggressive,individual
8479,Stephanie Rodriguez,Indonesia,Income,Aggressive,corporate
8480,Alexis Ryan,Syrian Arab Republic,Balanced,Conservative,individual
8481,Thomas Barnes,Tanzania,Balanced,Moderate,corporate
8482,Dominic Torres,Bulgaria,Growth,Conservative,individual
8483,Dawn Stone,Luxembourg,Income,Aggressive,corporate
8484,Kenneth Crawford,Burundi,Income,Moderate,individual
8485,Daniel Thompson,Iran,Income,Conservative,corporate
8486,Taylor Keith,North Macedonia,Growth,Aggressive,individual
8487,Maureen Davis,El Salvador,Growth,Conservative,corporate
8488,Megan James,Burkina Faso,Income,Aggressive,individual
8489,Kimberly Cooper,Marshall Islands,Growth,Aggressive,individual
8490,Kristin Sanchez,Anguilla,Growth,Aggressive,individual
8491,Erin Baker,Korea,Income,Aggressive,corporate
8492,Jeffrey Silva,Palestinian Territory,Income,Moderate,corporate
8493,Dennis Galvan,Benin,Income,Conservative,individual
8494,Brooke Merritt,Egypt,Growth,Moderate,individual
8495,Denise Ramirez,Myanmar,Income,Conservative,corporate
8496,Jeffery Wood,Benin,Growth,Conservative,individual
8497,Richard Johnson,Saint Martin,Income,Moderate,individual
8498,Jimmy Patterson,Bouvet Island (Bouvetoya),Income,Conservative,individual
8499,Holly Jones,Mauritania,Growth,Moderate,individual
8500,Amy Prince,Costa Rica,Growth,Conservative,individual
8501,Nicole Jones,Lithuania,Balanced,Moderate,individual
8502,Mitchell Brown,Greece,Income,Moderate,corporate
8503,Sandra Pham,Turkey,Income,Moderate,individual
8504,Barry Gibson II,Maldives,Income,Aggressive,corporate
8505,Diana Guerrero,Palestinian Territory,Income,Moderate,individual
8506,Alexis Taylor,Cook Islands,Income,Moderate,individual
8507,Mike Bryant,Puerto Rico,Income,Moderate,individual
8508,Ian Jones,Kenya,Growth,Aggressive,individual
8509,James Figueroa,Turkmenistan,Balanced,Aggressive,corporate
8510,Abigail Tucker,Heard Island and McDonald Islands,Balanced,Moderate,individual
8511,Wesley Williams,Saint Helena,Balanced,Conservative,corporate
8512,William Brown,Uzbekistan,Growth,Aggressive,corporate
8513,David Trujillo,Norfolk Island,Income,Aggressive,individual
8514,Darrell Watson,Djibouti,Income,Conservative,individual
8515,Katherine Nguyen,Falkland Islands (Malvinas),Growth,Aggressive,corporate
8516,David Horn,Estonia,Balanced,Aggressive,corporate
8517,Ronald Ramirez,Korea,Growth,Aggressive,corporate
8518,Gregory Burgess PhD,Anguilla,Growth,Conservative,individual
8519,Aaron Gomez,Bouvet Island (Bouvetoya),Income,Aggressive,corporate
8520,Maria Roberts,Belarus,Balanced,Aggressive,individual
8521,Melissa Garcia,Zimbabwe,Balanced,Aggressive,corporate
8522,Bryan Jacobs,Fiji,Balanced,Aggressive,individual
8523,Mr. Terry Padilla,Puerto Rico,Balanced,Conservative,individual
8524,Marcus Adams,Seychelles,Balanced,Conservative,corporate
8525,James Brown,Saint Pierre and Miquelon,Income,Aggressive,individual
8526,Nicholas Buchanan,North Macedonia,Balanced,Conservative,individual
8527,Shelley Mitchell,Saudi Arabia,Income,Moderate,individual
8528,Joshua Powell,Senegal,Income,Moderate,corporate
8529,Joseph Davis,Kyrgyz Republic,Income,Moderate,individual
8530,Russell Thomas,Tajikistan,Balanced,Moderate,corporate
8531,Margaret Combs,Comoros,Balanced,Aggressive,corporate
8532,Angela Jones,Ethiopia,Growth,Aggressive,individual
8533,Cristina Avila,Switzerland,Growth,Conservative,individual
